Industry Code,Industry Name,Substance,Unit,Supply Chain Emission Factors without Margins,Margins of Supply Chain Emission Factors,Supply Chain Emission Factors with Margins,,DQ ReliabilityScore of Factors without Margins,DQ TemporalCorrelation of Factors without Margins,DQ GeographicalCorrelation of Factors without Margins,DQ TechnologicalCorrelation of Factors without Margins,DQ DataCollection of Factors without Margins
212,"Mining, except oil and gas",nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,3,1
212,"Mining, except oil and gas",other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0,0.005,,4,2,1,4,1
213,Support activities for mining,carbon dioxide,"kg/2018 USD, purchaser price",0.243,0,0.243,,4,2,1,4,1
213,Support activities for mining,methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,3,2,1,1,1
213,Support activities for mining,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,3,1
213,Support activities for mining,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0,0.005,,4,2,1,4,1
22,Utilities,carbon dioxide,"kg/2018 USD, purchaser price",3.425,0,3.425,,2,2,1,2,1
22,Utilities,methane,"kg/2018 USD, purchaser price",0.006,0,0.006,,4,2,1,1,1
22,Utilities,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,2,1
22,Utilities,other GHGs,"kg CO2e/2018 USD, purchaser price",0.011,0,0.011,,2,2,1,2,1
23,Construction,carbon dioxide,"kg/2018 USD, purchaser price",0.269,0,0.269,,3,2,1,4,1
23,Construction,methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,4,2,1,1,1
23,Construction,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,3,1
23,Construction,other GHGs,"kg CO2e/2018 USD, purchaser price",0.021,0,0.021,,4,2,1,5,1
311FT,Food and beverage and tobacco products,carbon dioxide,"kg/2018 USD, purchaser price",0.324,0.014,0.338,,3,2,1,4,1
311FT,Food and beverage and tobacco products,methane,"kg/2018 USD, purchaser price",0.008,0,0.008,,3,2,1,1,1
311FT,Food and beverage and tobacco products,nitrous oxide,"kg/2018 USD, purchaser price",0.001,0,0.001,,4,2,1,4,1
311FT,Food and beverage and tobacco products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.007,0,0.007,,4,2,1,4,1
313TT,Textile mills and textile product mills,carbon dioxide,"kg/2018 USD, purchaser price",0.297,0.014,0.311,,3,2,1,4,1
313TT,Textile mills and textile product mills,methane,"kg/2018 USD, purchaser price",0.002,0,0.002,,3,2,1,1,1
313TT,Textile mills and textile product mills,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,3,1
313TT,Textile mills and textile product mills,other GHGs,"kg CO2e/2018 USD, purchaser price",0.006,0,0.006,,3,2,1,3,1
315AL,Apparel and leather and allied products,carbon dioxide,"kg/2018 USD, purchaser price",0.094,0.011,0.105,,3,2,1,3,1
315AL,Apparel and leather and allied products,methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,3,2,1,1,1
315AL,Apparel and leather and allied products,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,4,1
315AL,Apparel and leather and allied products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0,0.002,,3,2,1,4,1
321,Wood products,carbon dioxide,"kg/2018 USD, purchaser price",0.205,0.016,0.221,,3,2,1,3,1
321,Wood products,methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,3,2,1,1,1
321,Wood products,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,4,1
321,Wood products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.01,0,0.01,,4,2,1,4,1
322,Paper products,carbon dioxide,"kg/2018 USD, purchaser price",0.42,0.018,0.437,,3,2,1,4,1
322,Paper products,methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,3,2,1,1,1
322,Paper products,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,3,1
322,Paper products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0,0.005,,3,2,1,4,1
323,Printing and related support activities,carbon dioxide,"kg/2018 USD, purchaser price",0.236,0.015,0.251,,3,2,1,4,1
323,Printing and related support activities,methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,4,2,1,1,1
323,Printing and related support activities,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,3,1
323,Printing and related support activities,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0,0.004,,3,2,1,3,1
324,Petroleum and coal products,carbon dioxide,"kg/2018 USD, purchaser price",0.674,0.005,0.68,,3,2,1,3,1
324,Petroleum and coal products,methane,"kg/2018 USD, purchaser price",0.016,0,0.016,,4,2,1,1,1
324,Petroleum and coal products,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,3,1
324,Petroleum and coal products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0,0.004,,4,2,1,4,1
325,Chemical products,carbon dioxide,"kg/2018 USD, purchaser price",0.401,0.041,0.442,,4,2,1,4,1
325,Chemical products,methane,"kg/2018 USD, purchaser price",0.001,0,0.002,,4,2,1,1,1
325,Chemical products,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,2,1
325,Chemical products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.012,0,0.012,,2,2,1,2,1
326,Plastics and rubber products,carbon dioxide,"kg/2018 USD, purchaser price",0.253,0.022,0.275,,3,2,1,3,1
326,Plastics and rubber products,methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,4,2,1,1,1
326,Plastics and rubber products,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,2,1
326,Plastics and rubber products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.011,0,0.011,,3,2,1,4,1
327,Nonmetallic mineral products,carbon dioxide,"kg/2018 USD, purchaser price",0.811,0.018,0.829,,3,2,1,3,1
327,Nonmetallic mineral products,methane,"kg/2018 USD, purchaser price",0.002,0,0.002,,4,2,1,1,1
327,Nonmetallic mineral products,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,3,1
327,Nonmetallic mineral products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0,0.004,,3,2,1,4,1
331,Primary metals,carbon dioxide,"kg/2018 USD, purchaser price",0.217,0.034,0.251,,2,2,1,2,1
331,Primary metals,methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,4,2,1,1,1
331,Primary metals,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,3,1
331,Primary metals,other GHGs,"kg CO2e/2018 USD, purchaser price",0.024,0,0.024,,3,2,1,2,1
332,Fabricated metal products,carbon dioxide,"kg/2018 USD, purchaser price",0.265,0.023,0.288,,3,2,1,3,1
332,Fabricated metal products,methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,4,2,1,1,1
332,Fabricated metal products,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,3,1
332,Fabricated metal products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.008,0,0.008,,3,2,1,3,1
333,Machinery,carbon dioxide,"kg/2018 USD, purchaser price",0.184,0.025,0.209,,3,2,1,3,1
333,Machinery,methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,4,2,1,1,1
333,Machinery,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,3,1
333,Machinery,other GHGs,"kg CO2e/2018 USD, purchaser price",0.039,0,0.039,,4,2,1,5,1
334,Computer and electronic products,carbon dioxide,"kg/2018 USD, purchaser price",0.057,0.004,0.061,,3,2,1,3,1
334,Computer and electronic products,methane,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,1,1
334,Computer and electronic products,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,2,1
334,Computer and electronic products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.016,0,0.016,,2,2,1,1,1
335,"Electrical equipment, appliances, and components",carbon dioxide,"kg/2018 USD, purchaser price",0.189,0.015,0.203,,3,2,1,3,1
335,"Electrical equipment, appliances, and components",methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,4,2,1,1,1
335,"Electrical equipment, appliances, and components",nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,3,1
335,"Electrical equipment, appliances, and components",other GHGs,"kg CO2e/2018 USD, purchaser price",0.01,0,0.01,,4,2,1,4,1
3361MV,"Motor vehicles, bodies and trailers, and parts",carbon dioxide,"kg/2018 USD, purchaser price",0.192,0.018,0.21,,3,2,1,3,1
3361MV,"Motor vehicles, bodies and trailers, and parts",methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,4,2,1,1,1
3361MV,"Motor vehicles, bodies and trailers, and parts",nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,3,1
3361MV,"Motor vehicles, bodies and trailers, and parts",other GHGs,"kg CO2e/2018 USD, purchaser price",0.019,0,0.019,,4,2,1,4,1
3364OT,Other transportation equipment,carbon dioxide,"kg/2018 USD, purchaser price",0.102,0.013,0.114,,3,2,1,3,1
3364OT,Other transportation equipment,methane,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,1,1
3364OT,Other transportation equipment,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,3,1
3364OT,Other transportation equipment,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0,0.005,,3,2,1,3,1
337,Furniture and related products,carbon dioxide,"kg/2018 USD, purchaser price",0.192,0.043,0.235,,3,2,1,3,1
337,Furniture and related products,methane,"kg/2018 USD, purchaser price",0.001,0.001,0.001,,3,2,1,1,1
337,Furniture and related products,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,3,1
337,Furniture and related products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.02,0,0.02,,4,2,1,5,1
339,Miscellaneous manufacturing,carbon dioxide,"kg/2018 USD, purchaser price",0.177,0.018,0.195,,3,2,1,3,1
339,Miscellaneous manufacturing,methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,3,2,1,1,1
339,Miscellaneous manufacturing,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,3,1
339,Miscellaneous manufacturing,other GHGs,"kg CO2e/2018 USD, purchaser price",0.006,0,0.006,,3,2,1,4,1
42,Wholesale trade,carbon dioxide,"kg/2018 USD, purchaser price",0.112,0,0.112,,3,2,1,3,1
42,Wholesale trade,methane,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,1,1
42,Wholesale trade,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,3,1
42,Wholesale trade,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0,0.003,,4,2,1,4,1
441,Motor vehicle and parts dealers,carbon dioxide,"kg/2018 USD, purchaser price",0.127,0,0.127,,3,2,1,3,1
441,Motor vehicle and parts dealers,methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,3,2,1,1,1
441,Motor vehicle and parts dealers,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,3,1
441,Motor vehicle and parts dealers,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0,0.002,,4,2,1,4,1
445,Food and beverage stores,carbon dioxide,"kg/2018 USD, purchaser price",0.221,0,0.221,,2,2,1,3,1
445,Food and beverage stores,methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,3,2,1,1,1
445,Food and beverage stores,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,4,1
445,Food and beverage stores,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0,0.004,,4,2,1,4,1
452,General merchandise stores,carbon dioxide,"kg/2018 USD, purchaser price",0.162,0,0.162,,3,2,1,3,1
452,General merchandise stores,methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,3,2,1,1,1
452,General merchandise stores,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,3,1
452,General merchandise stores,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0,0.002,,4,2,1,4,1
481,Air transportation,carbon dioxide,"kg/2018 USD, purchaser price",0.86,0,0.86,,4,2,1,1,1
481,Air transportation,methane,"kg/2018 USD, purchaser price",0.002,0,0.002,,4,2,1,1,1
481,Air transportation,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,4,1
481,Air transportation,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0,0.002,,4,2,1,4,1
482,Rail transportation,carbon dioxide,"kg/2018 USD, purchaser price",0.641,0,0.641,,4,2,1,4,1
482,Rail transportation,methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,4,2,1,1,1
482,Rail transportation,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,4,1
482,Rail transportation,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0,0.004,,4,2,1,4,1
483,Water transportation,carbon dioxide,"kg/2018 USD, purchaser price",0.453,0,0.453,,4,2,1,3,1
483,Water transportation,methane,"kg/2018 USD, purchaser price",0.002,0,0.002,,4,2,1,1,1
483,Water transportation,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,4,1
483,Water transportation,other GHGs,"kg CO2e/2018 USD, purchaser price",0.053,0,0.053,,4,2,1,5,1
484,Truck transportation,carbon dioxide,"kg/2018 USD, purchaser price",1.315,0,1.315,,4,2,1,4,1
484,Truck transportation,methane,"kg/2018 USD, purchaser price",0.002,0,0.002,,4,2,1,1,1
484,Truck transportation,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,4,1
484,Truck transportation,other GHGs,"kg CO2e/2018 USD, purchaser price",0.021,0,0.021,,4,2,1,5,1
485,Transit and ground passenger transportation,carbon dioxide,"kg/2018 USD, purchaser price",0.12,0,0.12,,3,2,1,3,1
485,Transit and ground passenger transportation,methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,4,2,1,1,1
485,Transit and ground passenger transportation,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,4,1
485,Transit and ground passenger transportation,other GHGs,"kg CO2e/2018 USD, purchaser price",0.007,0,0.007,,4,2,1,5,1
486,Pipeline transportation,carbon dioxide,"kg/2018 USD, purchaser price",0.986,0,0.986,,4,2,1,1,1
486,Pipeline transportation,methane,"kg/2018 USD, purchaser price",0.031,0,0.031,,4,2,1,1,1
486,Pipeline transportation,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,3,1
486,Pipeline transportation,other GHGs,"kg CO2e/2018 USD, purchaser price",0.011,0,0.011,,4,2,1,5,1
487OS,Other transportation and support activities,carbon dioxide,"kg/2018 USD, purchaser price",0.316,0,0.316,,4,2,1,3,1
487OS,Other transportation and support activities,methane,"kg/2018 USD, purchaser price",0.002,0,0.002,,4,2,1,2,1
487OS,Other transportation and support activities,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,4,1
487OS,Other transportation and support activities,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0,0.004,,4,2,1,4,1
493,Warehousing and storage,carbon dioxide,"kg/2018 USD, purchaser price",0.474,0,0.474,,2,2,1,2,1
493,Warehousing and storage,methane,"kg/2018 USD, purchaser price",0.002,0,0.002,,3,2,1,1,1
493,Warehousing and storage,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,2,1
493,Warehousing and storage,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0,0.004,,3,2,1,3,1
4A0,Other retail,carbon dioxide,"kg/2018 USD, purchaser price",0.163,0,0.163,,3,2,1,3,1
4A0,Other retail,methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,3,2,1,1,1
4A0,Other retail,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,3,1
4A0,Other retail,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0,0.003,,4,2,1,4,1
511,"Publishing industries, except internet (includes software)",carbon dioxide,"kg/2018 USD, purchaser price",0.055,0.006,0.06,,3,2,1,3,1
511,"Publishing industries, except internet (includes software)",methane,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,1,1
511,"Publishing industries, except internet (includes software)",nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,3,1
511,"Publishing industries, except internet (includes software)",other GHGs,"kg CO2e/2018 USD, purchaser price",0.001,0,0.001,,3,2,1,4,1
512,Motion picture and sound recording industries,carbon dioxide,"kg/2018 USD, purchaser price",0.057,0.002,0.059,,3,2,1,3,1
512,Motion picture and sound recording industries,methane,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,1,1
512,Motion picture and sound recording industries,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,3,1
512,Motion picture and sound recording industries,other GHGs,"kg CO2e/2018 USD, purchaser price",0.001,0,0.001,,4,2,1,4,1
513,Broadcasting and telecommunications,carbon dioxide,"kg/2018 USD, purchaser price",0.083,0,0.083,,3,2,1,3,1
513,Broadcasting and telecommunications,methane,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,1,1
513,Broadcasting and telecommunications,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,3,1
513,Broadcasting and telecommunications,other GHGs,"kg CO2e/2018 USD, purchaser price",0.006,0,0.006,,4,2,1,5,1
514,"Data processing, internet publishing, and other information services",carbon dioxide,"kg/2018 USD, purchaser price",0.091,0,0.091,,3,2,1,3,1
514,"Data processing, internet publishing, and other information services",methane,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,1,1
514,"Data processing, internet publishing, and other information services",nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,3,1
514,"Data processing, internet publishing, and other information services",other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0,0.004,,4,2,1,4,1
521CI,"Federal Reserve banks, credit intermediation, and related activities",carbon dioxide,"kg/2018 USD, purchaser price",0.067,0,0.067,,3,2,1,3,1
521CI,"Federal Reserve banks, credit intermediation, and related activities",methane,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,1,1
521CI,"Federal Reserve banks, credit intermediation, and related activities",nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,3,1
521CI,"Federal Reserve banks, credit intermediation, and related activities",other GHGs,"kg CO2e/2018 USD, purchaser price",0.001,0,0.001,,4,2,1,4,1
523,"Securities, commodity contracts, and investments",carbon dioxide,"kg/2018 USD, purchaser price",0.118,0,0.118,,3,2,1,3,1
523,"Securities, commodity contracts, and investments",methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,4,2,1,1,1
523,"Securities, commodity contracts, and investments",nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,3,1
523,"Securities, commodity contracts, and investments",other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0,0.002,,4,2,1,4,1
524,Insurance carriers and related activities,carbon dioxide,"kg/2018 USD, purchaser price",0.04,0,0.04,,3,2,1,3,1
524,Insurance carriers and related activities,methane,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,1,1
524,Insurance carriers and related activities,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,3,1
524,Insurance carriers and related activities,other GHGs,"kg CO2e/2018 USD, purchaser price",0.001,0,0.001,,4,2,1,4,1
525,"Funds, trusts, and other financial vehicles",carbon dioxide,"kg/2018 USD, purchaser price",0.201,0,0.201,,3,2,1,3,1
525,"Funds, trusts, and other financial vehicles",methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,3,2,1,1,1
525,"Funds, trusts, and other financial vehicles",nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,3,1
525,"Funds, trusts, and other financial vehicles",other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0,0.002,,3,2,1,4,1
532RL,Rental and leasing services and lessors of intangible assets,carbon dioxide,"kg/2018 USD, purchaser price",0.107,0,0.107,,3,2,1,3,1
532RL,Rental and leasing services and lessors of intangible assets,methane,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,1,1
532RL,Rental and leasing services and lessors of intangible assets,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,3,1
532RL,Rental and leasing services and lessors of intangible assets,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0,0.003,,4,2,1,5,1
5411,Legal services,carbon dioxide,"kg/2018 USD, purchaser price",0.064,0,0.064,,3,2,1,3,1
5411,Legal services,methane,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,1,1
5411,Legal services,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,3,1
5411,Legal services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.001,0,0.001,,4,2,1,4,1
5412OP,"Miscellaneous professional, scientific, and technical services",carbon dioxide,"kg/2018 USD, purchaser price",0.085,0,0.085,,3,2,1,3,1
5412OP,"Miscellaneous professional, scientific, and technical services",methane,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,1,1
5412OP,"Miscellaneous professional, scientific, and technical services",nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,3,1
5412OP,"Miscellaneous professional, scientific, and technical services",other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0,0.002,,4,2,1,4,1
5415,Computer systems design and related services,carbon dioxide,"kg/2018 USD, purchaser price",0.043,0,0.043,,3,2,1,3,1
5415,Computer systems design and related services,methane,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,1,1
5415,Computer systems design and related services,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,3,1
5415,Computer systems design and related services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0,0.004,,4,2,1,5,1
55,Management of companies and enterprises,carbon dioxide,"kg/2018 USD, purchaser price",0.114,0,0.114,,3,2,1,3,1
55,Management of companies and enterprises,methane,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,1,1
55,Management of companies and enterprises,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,3,1
55,Management of companies and enterprises,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0,0.002,,3,2,1,4,1
561,Administrative and support services,carbon dioxide,"kg/2018 USD, purchaser price",0.089,0,0.089,,3,2,1,3,1
561,Administrative and support services,methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,3,2,1,1,1
561,Administrative and support services,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,3,1
561,Administrative and support services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0,0.004,,4,2,1,5,1
562,Waste management and remediation services,carbon dioxide,"kg/2018 USD, purchaser price",0.271,0,0.271,,2,2,1,2,1
562,Waste management and remediation services,methane,"kg/2018 USD, purchaser price",0.056,0,0.056,,2,2,1,1,1
562,Waste management and remediation services,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,1,1
562,Waste management and remediation services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.014,0,0.014,,4,2,1,5,1
61,Educational services,carbon dioxide,"kg/2018 USD, purchaser price",0.182,0,0.182,,3,2,1,3,1
61,Educational services,methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,3,2,1,1,1
61,Educational services,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,4,1
61,Educational services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0,0.003,,4,2,1,4,1
621,Ambulatory health care services,carbon dioxide,"kg/2018 USD, purchaser price",0.092,0,0.092,,3,2,1,3,1
621,Ambulatory health care services,methane,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,1,1
621,Ambulatory health care services,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,2,1
621,Ambulatory health care services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0,0.003,,4,2,1,4,1
622,Hospitals,carbon dioxide,"kg/2018 USD, purchaser price",0.138,0,0.138,,3,2,1,3,1
622,Hospitals,methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,3,2,1,1,1
622,Hospitals,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,3,1
622,Hospitals,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0,0.003,,4,2,1,4,1
623,Nursing and residential care facilities,carbon dioxide,"kg/2018 USD, purchaser price",0.15,0,0.15,,3,2,1,3,1
623,Nursing and residential care facilities,methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,3,2,1,1,1
623,Nursing and residential care facilities,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,4,1
623,Nursing and residential care facilities,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0,0.005,,4,2,1,5,1
624,Social assistance,carbon dioxide,"kg/2018 USD, purchaser price",0.145,0,0.145,,3,2,1,3,1
624,Social assistance,methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,3,2,1,1,1
624,Social assistance,nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,4,1
624,Social assistance,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0,0.004,,4,2,1,4,1
711AS,"Performing arts, spectator sports, museums, and related activities",carbon dioxide,"kg/2018 USD, purchaser price",0.077,0,0.077,,3,2,1,3,1
711AS,"Performing arts, spectator sports, museums, and related activities",methane,"kg/2018 USD, purchaser price",0,0,0,,3,2,1,1,1
711AS,"Performing arts, spectator sports, museums, and related activities",nitrous oxide,"kg/2018 USD, purchaser price",0,0,0,,4,2,1,3,1
711AS,"Performing arts, spectator sports, museums, and related activities",other GHGs,"kg CO2e/2018 USD, purchaser price",0.001,0,0.001,,4,2,1,4,1
713,"Amusements, gambling, and recreation industries",carbon dioxide,"kg/2018 USD, purchaser price",0.175,0,0.175,,3,2,1,3,1
713,"Amusements, gambling, and recreation industries",methane,"kg/2018 USD, purchaser price",0.001,0,0.001,,3,2,1,1,1
